deposit_id	deposit_type	deposit_createdate	deposit_publicationdate	deposit_parent_dataverse	user_account_id_of_deposit	user_account_createdate	user_account_type	affiliation	account_email_domain
2964585	Dataset	2016-12-14	2016-12-14	1	15598	2000-01-01	builtin		hotmail.com
2965483	Dataset	2016-12-19	2016-12-19	2962316	5568	2000-01-01	builtin	Bioversity International	cgiar.org
2966849	Dataset	2016-12-26	2016-12-26	1	11970	2000-01-01	builtin	Université Paris Ouest Nanterre La Défense	gmail.com
2970323	Dataset	2017-01-13	2017-01-13	2968944	16483	2000-01-01	shib	Harvard University	fas.harvard.edu
2970878	Dataset	2017-01-17	2017-01-17	2864101	14934	2000-01-01	google	Martin School, University of Kentucky	gmail.com
2971562	Dataset	2017-01-24	2017-01-24	2889788	15545	2000-01-01	builtin	Bioversity International	gmail.com
2971886	Dataset	2017-01-25	2017-01-25	2971826	16837	2000-01-01	builtin	Northwestern University	northwestern.edu
3417473	Dataset	2019-04-24	2019-04-24	1	27997	2019-04-23	builtin	University of Pennsylvania	sas.upenn.edu
3336354	Dataset	2018-12-31	2019-04-24	403	11658	2000-01-01	orcid	Penn State University	psu.edu
3148108	Dataverse	2018-04-27	2018-04-27	1	20060	2017-09-21	shib	University of California, Berkeley	berkeley.edu
3346752	Dataset	2019-01-22	2019-01-27	2961	9618	2000-01-01	builtin		wiso.uni-koeln.de
3351067	Dataset	2019-02-05	2019-02-27	1	26787	2019-02-05	builtin	Florida Atlantic University	gmail.com
3351357	Dataset	2019-02-05	2019-02-08	3351351	3123	2000-01-01	builtin	Shoin University	shoin-u.ac.jp
3439660	Dataset	2019-05-27	2019-05-27	3126596	21922	2018-02-20	shib	Michigan State University	msu.edu
3309836	Dataset	2018-11-06	2019-01-25	3309831	13982	2000-01-01	builtin	FAS - OEB	g.harvard.edu
3371195	Dataset	2019-02-24	2019-02-28	1	27048	2019-02-21	builtin	National University of Ireland, Galway	nuigalway.ie
3347614	Dataset	2019-01-26	2019-01-28	3344218	26580	2019-01-22	builtin		georgetown.edu
3347771	Dataset	2019-01-26	2019-02-02	3347764	14540	2000-01-01	builtin	Harvard-Smithsonian Center for Astrophysics	cfa.harvard.edu
3194138	Dataverse	2018-07-19	2018-07-19	1	23951	2018-07-19	builtin	London School of Economics and Political Science	lse.ac.uk
3195426	Dataverse	2018-07-24	2018-07-24	1	24010	2018-07-24	builtin	Universität Potsdam	uni-potsdam.de
3349145	Dataset	2019-01-30	2019-04-24	3348289	26666	2019-01-27	orcid	Kellogg School of Management	kellogg.northwestern.edu
3205312	Dataverse	2018-08-08	2018-08-09	1	24211	2018-08-08	shib	Oregon State University	oregonstate.edu
3059439	Dataset	2017-10-18	2018-01-09	3059428	20408	2017-10-18	orcid	Mr. 	wur.nl
3208641	Dataverse	2018-08-19	2018-08-19	1	24309	2018-08-19	builtin	Wespomeranian Oncology Center	gmail.com
3206954	Dataverse	2018-08-12	2018-08-12	1	24243	2018-08-12	builtin		gmail.com
3052827	Dataset	2017-09-21	2019-02-13	2244	7626	2000-01-01	builtin	Pennsylvania State University 	gmail.com
3154829	Dataset	2018-05-17	2018-05-22	3154511	23173	2018-05-16	builtin	Simon Fraser University	alperin.ca
3339288	Dataset	2019-01-09	2019-01-09	1	20998	2017-12-04	builtin	University of Navarra	unav.es
3042660	Dataset	2017-08-09	2017-12-01	3027067	18948	2000-01-01	builtin	Berkman Klein Center	cyber.law.harvard.edu
3347720	Dataset	2019-01-26	2019-01-26	1	26655	2019-01-26	builtin	York University	yorku.ca
3005913	Dataset	2017-03-10	2017-03-10	3005491	386	2000-01-01	builtin	Diamond Bay Research	gmail.com
3147278	Dataset	2018-04-24	2019-01-26	3031645	14540	2000-01-01	builtin	Harvard-Smithsonian Center for Astrophysics	cfa.harvard.edu
3347532	Dataset	2019-01-25	2019-01-28	3344218	26580	2019-01-22	builtin		georgetown.edu
3347618	Dataset	2019-01-26	2019-01-28	3344218	26580	2019-01-22	builtin		georgetown.edu
3417725	Dataset	2019-04-25	2019-04-25	1	28046	2019-04-25	shib	Harvard University	hms.harvard.edu
3364315	Dataset	2019-02-19	2019-05-17	2964584	4096	2000-01-01	shib	University of Michigan	umich.edu
3417751	Dataset	2019-04-25	2019-04-25	3183581	23761	2018-07-03	shib	Harvard University	fas.harvard.edu
3411253	Dataset	2019-04-19	2019-04-25	1900	27936	2019-04-19	shib	University of Pittsburgh	pitt.edu
3417805	Dataset	2019-04-25	2019-04-25	1	28052	2019-04-25	shib	Tufts University	tufts.edu
61290	Dataset	2013-01-17	2013-01-17	1728	5698	2000-01-01	builtin	Syracuse University	gmail.com
56312	Dataset	2013-01-18	2013-02-18	1663	5366	2000-01-01	builtin	CATIE	catie.ac.cr
51751	Dataset	2009-05-06	2009-05-06	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52126	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
51256	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
51530	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3439690	Dataset	2019-05-27	2019-05-27	1	28575	2019-05-27	builtin	Michigan State University	msu.edu
52230	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52372	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
56695	Dataset	2014-03-08	2014-03-08	1216	441	2000-01-01	builtin	University of Michigan	gmail.com
3332550	Dataset	2018-12-17	2019-03-18	1	26075	2018-12-17	orcid	Pedagogical University of Kraków	up.krakow.pl
56340	Dataset	2013-01-19	2013-09-12	1663	5366	2000-01-01	builtin	CATIE	catie.ac.cr
3407484	Dataset	2019-04-11	2019-04-11	2717048	13733	2000-01-01	shib	Universiteit Antwerpen	uantwerpen.be
65973	Dataset	2012-12-13	2012-12-13	1699	5580	2000-01-01	builtin	Freelance 	gmail.com
66249	Dataset	2013-04-26	2013-04-26	1702	3051	2000-01-01	builtin	Washington University in St. Louis	wustl.edu
52379	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52398	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
53381	Dataset	2013-03-10	2013-03-10	1668	5421	2000-01-01	builtin	Cologne Center for Comparative Politics	uni-koeln.de
53570	Dataset	2013-05-08	2013-05-08	473	1606	2000-01-01	builtin	ifw	ifw-kiel.de
56360	Dataset	2013-02-27	2013-02-27	1789	5898	2000-01-01	builtin	Duke University	gmail.com
50215	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
50328	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
50566	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
50586	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
56635	Dataset	2013-01-22	2013-02-27	1735	5713	2000-01-01	builtin	Duke University	duke.edu
3003132	Dataset	2017-02-27	2017-05-17	1900	13821	2000-01-01	builtin	Simon Fraser University	sfu.ca
3007237	Dataset	2017-03-16	2017-03-17	17	17548	2000-01-01	shib	Massachusetts Institute of Technology	mit.edu
3001789	Dataset	2017-02-19	2017-02-19	1	1403	2000-01-01	builtin	London School of Economics and Political Science	lse.ac.uk
3004416	Dataset	2017-03-03	2017-04-15	1419	17267	2000-01-01	builtin	University of Strathclyde	strath.ac.uk
51682	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
51704	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
2999679	Dataset	2017-02-06	2017-02-07	2961	15941	2000-01-01	shib	Stony Brook University	stonybrook.edu
3006416	Dataset	2017-03-14	2017-03-22	3005350	5568	2000-01-01	builtin	Bioversity International	cgiar.org
3008011	Dataset	2017-03-22	2017-03-22	2970225	4472	2000-01-01	orcid	Royal Holloway University of London	rhul.ac.uk
3418943	Dataset	2019-04-25	2019-05-09	2961	16542	2000-01-01	orcid	University of Minnesota, Twin Cities	umn.edu
3009720	Dataset	2017-03-30	2017-03-31	2867131	17725	2000-01-01	google	University of Mannheim	gmail.com
3004334	Dataset	2017-03-02	2017-03-02	2849	15577	2000-01-01	builtin	IPA	poverty-action.org
2994996	Dataset	2017-02-02	2017-02-02	2849	15577	2000-01-01	builtin	IPA	poverty-action.org
3000320	Dataset	2017-02-09	2017-02-10	1345	17012	2000-01-01	builtin	University of Kent	kent.ac.uk
2995152	Dataset	2017-02-03	2017-02-03	2961352	16141	2000-01-01	builtin	George Washington University	gwu.edu
3001903	Dataset	2017-02-20	2017-05-22	1900	9676	2000-01-01	builtin		hu-berlin.de
3001571	Dataset	2017-02-17	2017-09-27	1900	4853	2000-01-01	builtin	Rice University	rice.edu
3003418	Dataset	2017-02-27	2017-02-28	3003320	17250	2000-01-01	builtin	European University at Saint Petersburg	gmail.com
3005354	Dataset	2017-03-08	2017-03-22	3005350	5568	2000-01-01	builtin	Bioversity International	cgiar.org
3005943	Dataset	2017-03-11	2017-07-13	863	7319	2000-01-01	orcid	University of Innsbruck	uibk.ac.at
3007409	Dataset	2017-03-20	2017-03-22	3005350	5568	2000-01-01	builtin	Bioversity International	cgiar.org
3008108	Dataset	2017-03-23	2018-12-26	1702	3051	2000-01-01	builtin	Washington University in St. Louis	wustl.edu
3008115	Dataset	2017-03-23	2017-04-03	2961	13838	2000-01-01	builtin		gmail.com
3008906	Dataset	2017-03-27	2017-05-06	3008905	16997	2000-01-01	builtin	GSU	gmail.com
3008924	Dataset	2017-03-27	2017-07-26	3008923	12	2000-01-01	shib	Harvard University	hmdc.harvard.edu
3008929	Dataset	2017-03-27	2017-04-08	3008721	17667	2000-01-01	builtin	Harvard Medical School	partners.org
3056490	Dataset	2017-10-08	2017-10-08	16	18947	2000-01-01	builtin	Georgetown University	georgetown.edu
66143	Dataset	2012-01-26	2014-05-16	1342	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3009732	Dataset	2017-03-30	2017-06-14	2972	13057	2000-01-01	builtin	Department of Political Science, University of Amsterdam	uva.nl
3010479	Dataset	2017-04-02	2017-05-06	3008905	16997	2000-01-01	builtin	GSU	gmail.com
3010609	Dataset	2017-04-03	2017-04-03	3010608	17809	2000-01-01	orcid	Stanford Law School	law.stanford.edu
3010770	Dataset	2017-04-05	2017-06-22	3010764	2692	2000-01-01	builtin	Northeastern University / Harvard University	northeastern.edu
3012294	Dataset	2017-04-14	2017-04-14	3011514	17888	2000-01-01	builtin	University of Michigan	umich.edu
3012529	Dataset	2017-04-16	2017-04-18	3012341	17966	2000-01-01	builtin	University of Southern California	usc.edu
3013615	Dataset	2017-04-19	2017-04-24	2961	18047	2000-01-01	shib	Vanderbilt University	vanderbilt.edu
3014388	Dataset	2017-04-24	2018-11-12	1900	5820	2000-01-01	builtin	ETH Zurich	gmail.com
3015085	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015086	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015093	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015095	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015097	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015125	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3017250	Dataset	2017-05-11	2017-05-24	3017244	18144	2000-01-01	builtin	WZB Berlin Social Science Center	gmail.com
3018101	Dataset	2017-05-15	2017-05-17	1913	8580	2000-01-01	builtin	IRRI	irri.org
3021655	Dataset	2017-06-01	2017-08-22	3021654	11388	2000-01-01	builtin	Center for the History of Medicine	hms.harvard.edu
3025391	Dataset	2017-06-08	2018-12-26	1702	3051	2000-01-01	builtin	Washington University in St. Louis	wustl.edu
3040462	Dataset	2017-08-01	2017-08-22	3039061	172	2000-01-01	shib	Harvard University	fas.harvard.edu
3046919	Dataset	2017-08-16	2019-01-23	645	14508	2000-01-01	builtin		gmail.com
3054932	Dataset	2017-09-27	2017-10-03	151	14509	2000-01-01	shib	Massachusetts Institute of Technology	mit.edu
3097318	Dataset	2018-01-07	2018-01-07	2784219	13493	2000-01-01	builtin	Harvard University	editorialexpress.com
3135973	Dataset	2018-03-22	2018-03-22	473	1606	2000-01-01	builtin	ifw	ifw-kiel.de
3014699	Dataset	2017-04-28	2017-06-20	3014698	18209	2000-01-01	builtin		yahoo.fr
3014964	Dataset	2017-04-30	2017-04-30	2889788	15545	2000-01-01	builtin	Bioversity International	gmail.com
3015013	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015018	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015041	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015044	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015047	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015049	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015051	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015055	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015057	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015063	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015088	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015090	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015098	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015102	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015104	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015113	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015114	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015118	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015130	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015133	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015134	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3015146	Dataset	2017-04-30	2017-04-30	3013595	8530	2000-01-01	builtin		gmail.com
3074538	Dataset	2017-11-08	2017-11-08	3074537	20677	2017-11-08	builtin	IQSS	gmail.com
3124276	Dataset	2018-02-14	2018-02-16	2692453	11838	2000-01-01	builtin	Wageningen University and Research Centre	wur.nl
3036081	Dataset	2017-07-13	2017-07-13	16	18947	2000-01-01	builtin	Georgetown University	georgetown.edu
